action_type|buid|view_source|action|value_1|value_2
1|52|614|microsite|http://kpmgcareers.jobs/[Unique_ID]/job/|
1|52|615|microsite|http://kpmgcareers.jobs/[Unique_ID]/job/|
1|52|616|micrositetag|[blank]|
1|52|1524|microsite|http://kpmgcareers.jobs/[Unique_ID]/job/|
1|52|1528|microsite|http://kpmgcareers.jobs/[Unique_ID]/job/|
1|52|1547|microsite|http://kpmgcareers.jobs/[Unique_ID]/job/|
1|52|1604|micrositetag|[blank]|
1|52|1611|micrositetag|[blank]|
1|52|1612|micrositetag|[blank]|
1|52|1613|micrositetag|[blank]|
1|198|0|microsite|http://jobs.csc.com/[Unique_ID]/job/|
1|198|10|micrositetag|[blank]|
1|198|11|micrositetag|[blank]|
1|198|78|micrositetag|[blank]|
1|198|86|micrositetag|[blank]|
1|198|88|micrositetag|[blank]|
1|198|89|micrositetag|[blank]|
1|198|90|micrositetag|[blank]|
1|198|91|micrositetag|[blank]|
1|198|92|micrositetag|[blank]|
1|198|93|micrositetag|[blank]|
1|198|94|micrositetag|[blank]|
1|198|99|micrositetag|[blank]|
1|198|307|micrositetag|[blank]|
1|198|503|micrositetag|[blank]|
1|198|504|micrositetag|[blank]|
1|198|505|micrositetag|[blank]|
1|198|506|micrositetag|[blank]|
1|198|507|micrositetag|[blank]|
1|198|508|micrositetag|[blank]|
1|198|509|micrositetag|[blank]|
1|198|510|micrositetag|[blank]|
1|198|511|micrositetag|[blank]|
1|198|512|micrositetag|[blank]|
1|198|539|micrositetag|[blank]|
1|198|540|micrositetag|[blank]|
1|198|541|micrositetag|[blank]|
1|198|542|micrositetag|[blank]|
1|198|543|micrositetag|[blank]|
1|198|544|micrositetag|[blank]|
1|198|545|micrositetag|[blank]|
1|198|546|micrositetag|[blank]|
1|198|547|micrositetag|[blank]|
1|198|548|micrositetag|[blank]|
1|198|549|micrositetag|[blank]|
1|198|550|micrositetag|[blank]|
1|198|616|micrositetag|[blank]|
1|198|1604|micrositetag|[blank]|
1|198|1611|micrositetag|[blank]|
1|198|1612|micrositetag|[blank]|
1|198|1613|micrositetag|[blank]|
1|205|0|microsite|http://bms.jobs/[Unique_ID]/job/|
1|205|10|micrositetag|[blank]|
1|205|11|micrositetag|[blank]|
1|205|78|micrositetag|[blank]|
1|205|86|micrositetag|[blank]|
1|205|88|micrositetag|[blank]|
1|205|89|micrositetag|[blank]|
1|205|90|micrositetag|[blank]|
1|205|91|micrositetag|[blank]|
1|205|92|micrositetag|[blank]|
1|205|93|micrositetag|[blank]|
1|205|94|micrositetag|[blank]|
1|205|99|micrositetag|[blank]|
1|205|307|micrositetag|[blank]|
1|205|503|micrositetag|[blank]|
1|205|504|micrositetag|[blank]|
1|205|505|micrositetag|[blank]|
1|205|506|micrositetag|[blank]|
1|205|507|micrositetag|[blank]|
1|205|508|micrositetag|[blank]|
1|205|509|micrositetag|[blank]|
1|205|510|micrositetag|[blank]|
1|205|511|micrositetag|[blank]|
1|205|512|micrositetag|[blank]|
1|205|539|micrositetag|[blank]|
1|205|540|micrositetag|[blank]|
1|205|541|micrositetag|[blank]|
1|205|542|micrositetag|[blank]|
1|205|543|micrositetag|[blank]|
1|205|544|micrositetag|[blank]|
1|205|545|micrositetag|[blank]|
1|205|546|micrositetag|[blank]|
1|205|547|micrositetag|[blank]|
1|205|548|micrositetag|[blank]|
1|205|549|micrositetag|[blank]|
1|205|550|micrositetag|[blank]|
1|205|616|micrositetag|[blank]|
1|205|1604|micrositetag|[blank]|
1|205|1611|micrositetag|[blank]|
1|205|1612|micrositetag|[blank]|
1|205|1613|micrositetag|[blank]|
1|208|0|microsite|http://aetna.jobs/[Unique_ID]/job/|
1|208|10|micrositetag|[blank]|
1|208|11|micrositetag|[blank]|
1|208|78|micrositetag|[blank]|
1|208|86|micrositetag|[blank]|
1|208|88|micrositetag|[blank]|
1|208|89|micrositetag|[blank]|
1|208|90|micrositetag|[blank]|
1|208|91|micrositetag|[blank]|
1|208|92|micrositetag|[blank]|
1|208|93|micrositetag|[blank]|
1|208|94|micrositetag|[blank]|
1|208|99|micrositetag|[blank]|
1|208|201|microsite|http://aetna.jobs/[Unique_ID]/job/|
1|208|209|microsite|http://aetna.jobs/[Unique_ID]/job/|
1|208|218|microsite|http://aetna.jobs/[Unique_ID]/job/|
1|208|307|micrositetag|[blank]|
1|208|500|microsite|http://aetna.jobs/[Unique_ID]/job/|
1|208|503|micrositetag|[blank]|
1|208|504|micrositetag|[blank]|
1|208|505|micrositetag|[blank]|
1|208|506|micrositetag|[blank]|
1|208|507|micrositetag|[blank]|
1|208|508|micrositetag|[blank]|
1|208|509|micrositetag|[blank]|
1|208|510|micrositetag|[blank]|
1|208|511|micrositetag|[blank]|
1|208|512|micrositetag|[blank]|
1|208|539|micrositetag|[blank]|
1|208|540|micrositetag|[blank]|
1|208|541|micrositetag|[blank]|
1|208|542|micrositetag|[blank]|
1|208|543|micrositetag|[blank]|
1|208|544|micrositetag|[blank]|
1|208|545|micrositetag|[blank]|
1|208|546|micrositetag|[blank]|
1|208|547|micrositetag|[blank]|
1|208|548|micrositetag|[blank]|
1|208|549|micrositetag|[blank]|
1|208|550|micrositetag|[blank]|
1|208|600|microsite|http://aetna.jobs/[Unique_ID]/job/|
1|208|601|microsite|http://aetna.jobs/[Unique_ID]/job/|
1|208|603|microsite|http://aetna.jobs/[Unique_ID]/job/|
1|208|605|microsite|http://aetna.jobs/[Unique_ID]/job/|
1|208|610|microsite|http://aetna.jobs/[Unique_ID]/job/|
1|208|612|microsite|http://aetna.jobs/[Unique_ID]/job/|
1|208|613|microsite|http://aetna.jobs/[Unique_ID]/job/|
1|208|614|microsite|http://aetna.jobs/[Unique_ID]/job/|
1|208|615|microsite|http://aetna.jobs/[Unique_ID]/job/|
1|208|616|micrositetag|[blank]|
1|208|1524|microsite|http://aetna.jobs/[Unique_ID]/job/|
1|208|1528|microsite|http://aetna.jobs/[Unique_ID]/job/|
1|208|1547|microsite|http://aetna.jobs/[Unique_ID]/job/|
1|208|1554|microsite|http://aetna.jobs/[Unique_ID]/job/|
1|208|1604|micrositetag|[blank]|
1|208|1610|microsite|http://aetna.jobs/[Unique_ID]/job/|
1|208|1611|micrositetag|[blank]|
1|208|1612|micrositetag|[blank]|
1|208|1613|micrositetag|[blank]|
1|221|1|sourcecodetag|&src=JB-10781|
1|221|2|sourcecodetag|&src=JB-11500|
1|221|7|sourcecodetag|&src=JB-11820|
1|221|12|sourcecodetag|&src=JB-11420|
1|221|13|sourcecodetag|&src=JB-11380|
1|221|107|sourcecodetag|&src=JB-10720|
1|221|130|sourcecodetag|&src=JB-11423|
1|221|132|sourcecodetag|&src=JB-10842|
1|221|134|sourcecodetag|&src=JB-11422|
1|221|137|sourcecodetag|&src=JB-11682|
1|221|138|sourcecodetag|&src=JB-10782|
1|221|139|sourcecodetag|&src=JB-11401|
1|221|144|sourcecodetag|&src=JB-11404|
1|221|152|sourcecodetag|&src=JB-11403|
1|221|154|sourcecodetag|&src=JB-11381|
1|221|159|sourcecodetag|&src=JB-11420|
1|221|161|sourcecodetag|&src=JB-11380|
1|221|166|sourcecodetag|&src=JB-11680|
1|221|172|sourcecodetag|&src=JB-11421|
1|221|173|sourcecodetag|&src=JB-10800|
1|221|176|sourcecodetag|&src=JB-11400|
1|221|178|sourcecodetag|&src=JB-11402|
1|221|294|sourcecodetag|&src=SNS-101|
1|221|600|sourcecodetag|&src=CFE-11020|
1|221|1522|sourcecodetag|&src=JB-11301|
1|221|1524|sourcecodetag|&src=JB-11520|
1|222|0|microsite|http://53bank.jobs/[Unique_ID]/job/|
1|222|10|micrositetag|[blank]|
1|222|11|micrositetag|[blank]|
1|222|78|micrositetag|[blank]|
1|222|86|micrositetag|[blank]|
1|222|88|micrositetag|[blank]|
1|222|89|micrositetag|[blank]|
1|222|90|micrositetag|[blank]|
1|222|91|micrositetag|[blank]|
1|222|92|micrositetag|[blank]|
1|222|93|micrositetag|[blank]|
1|222|94|micrositetag|[blank]|
1|222|99|micrositetag|[blank]|
1|222|307|micrositetag|[blank]|
1|222|503|micrositetag|[blank]|
1|222|504|micrositetag|[blank]|
1|222|505|micrositetag|[blank]|
1|222|506|micrositetag|[blank]|
1|222|507|micrositetag|[blank]|
1|222|508|micrositetag|[blank]|
1|222|509|micrositetag|[blank]|
1|222|510|micrositetag|[blank]|
1|222|511|micrositetag|[blank]|
1|222|512|micrositetag|[blank]|
1|222|539|micrositetag|[blank]|
1|222|540|micrositetag|[blank]|
1|222|541|micrositetag|[blank]|
1|222|542|micrositetag|[blank]|
1|222|543|micrositetag|[blank]|
1|222|544|micrositetag|[blank]|
1|222|545|micrositetag|[blank]|
1|222|546|micrositetag|[blank]|
1|222|547|micrositetag|[blank]|
1|222|548|micrositetag|[blank]|
1|222|549|micrositetag|[blank]|
1|222|550|micrositetag|[blank]|
1|222|616|micrositetag|[blank]|
1|222|1604|micrositetag|[blank]|
1|222|1611|micrositetag|[blank]|
1|222|1612|micrositetag|[blank]|
1|222|1613|micrositetag|[blank]|
1|227|0|sourceurlwrapappend|http://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=20&mc=click&pli=6145267&PluID=0&ord=&rtu=$$|$$
1|228|0|microsite|http://jobs.cintas.com/[Unique_ID]/job/|
1|228|1|microsite|http://jobs.cintas.com/[Unique_ID]/job/|
1|228|2|microsite|http://jobs.cintas.com/[Unique_ID]/job/|
1|228|4|microsite|http://jobs.cintas.com/[Unique_ID]/job/|
1|228|7|microsite|http://jobs.cintas.com/[Unique_ID]/job/|
1|228|10|micrositetag|[blank]|
1|228|11|micrositetag|[blank]|
1|228|14|microsite|http://jobs.cintas.com/[Unique_ID]/job/|
1|228|78|micrositetag|[blank]|
1|228|86|micrositetag|[blank]|
1|228|88|micrositetag|[blank]|
1|228|89|micrositetag|[blank]|
1|228|90|micrositetag|[blank]|
1|228|91|micrositetag|[blank]|
1|228|92|micrositetag|[blank]|
1|228|93|micrositetag|[blank]|
1|228|94|micrositetag|[blank]|
1|228|99|micrositetag|[blank]|
1|228|107|microsite|http://jobs.cintas.com/[Unique_ID]/job/|
1|228|130|microsite|http://jobs.cintas.com/[Unique_ID]/job/|
1|228|132|microsite|http://jobs.cintas.com/[Unique_ID]/job/|
1|228|133|microsite|http://jobs.cintas.com/[Unique_ID]/job/|
1|228|134|microsite|http://jobs.cintas.com/[Unique_ID]/job/|
1|228|137|microsite|http://jobs.cintas.com/[Unique_ID]/job/|
1|228|138|microsite|http://jobs.cintas.com/[Unique_ID]/job/|
1|228|139|microsite|http://jobs.cintas.com/[Unique_ID]/job/|
1|228|140|microsite|http://jobs.cintas.com/[Unique_ID]/job/|
1|228|142|microsite|http://jobs.cintas.com/[Unique_ID]/job/|
1|228|143|microsite|http://jobs.cintas.com/[Unique_ID]/job/|
1|228|144|microsite|http://jobs.cintas.com/[Unique_ID]/job/|
1|228|145|microsite|http://jobs.cintas.com/[Unique_ID]/job/|
1|228|146|microsite|http://jobs.cintas.com/[Unique_ID]/job/|
1|228|147|microsite|http://jobs.cintas.com/[Unique_ID]/job/|
1|228|149|microsite|http://jobs.cintas.com/[Unique_ID]/job/|
1|228|150|microsite|http://jobs.cintas.com/[Unique_ID]/job/|
1|228|152|microsite|http://jobs.cintas.com/[Unique_ID]/job/|
1|228|154|microsite|http://jobs.cintas.com/[Unique_ID]/job/|
1|228|155|microsite|http://jobs.cintas.com/[Unique_ID]/job/|
1|228|156|microsite|http://jobs.cintas.com/[Unique_ID]/job/|
1|228|158|microsite|http://jobs.cintas.com/[Unique_ID]/job/|
1|228|159|microsite|http://jobs.cintas.com/[Unique_ID]/job/|
1|228|160|microsite|http://jobs.cintas.com/[Unique_ID]/job/|
1|228|161|microsite|http://jobs.cintas.com/[Unique_ID]/job/|
1|228|163|microsite|http://jobs.cintas.com/[Unique_ID]/job/|
1|228|164|microsite|http://jobs.cintas.com/[Unique_ID]/job/|
1|228|165|microsite|http://jobs.cintas.com/[Unique_ID]/job/|
1|228|166|microsite|http://jobs.cintas.com/[Unique_ID]/job/|
1|228|168|microsite|http://jobs.cintas.com/[Unique_ID]/job/|
1|228|169|microsite|http://jobs.cintas.com/[Unique_ID]/job/|
1|228|170|microsite|http://jobs.cintas.com/[Unique_ID]/job/|
1|228|172|microsite|http://jobs.cintas.com/[Unique_ID]/job/|
1|228|173|microsite|http://jobs.cintas.com/[Unique_ID]/job/|
1|228|174|microsite|http://jobs.cintas.com/[Unique_ID]/job/|
1|228|175|microsite|http://jobs.cintas.com/[Unique_ID]/job/|
1|228|176|microsite|http://jobs.cintas.com/[Unique_ID]/job/|
1|228|178|microsite|http://jobs.cintas.com/[Unique_ID]/job/|
1|228|179|microsite|http://jobs.cintas.com/[Unique_ID]/job/|
1|228|180|microsite|http://jobs.cintas.com/[Unique_ID]/job/|
1|228|209|microsite|http://jobs.cintas.com/[Unique_ID]/job/|
1|228|265|microsite|http://jobs.cintas.com/[Unique_ID]/job/|
1|228|274|microsite|http://jobs.cintas.com/[Unique_ID]/job/|
1|228|307|micrositetag|[blank]|
1|228|503|micrositetag|[blank]|
1|228|504|micrositetag|[blank]|
1|228|505|micrositetag|[blank]|
1|228|506|micrositetag|[blank]|
1|228|507|micrositetag|[blank]|
1|228|508|micrositetag|[blank]|
1|228|509|micrositetag|[blank]|
1|228|510|micrositetag|[blank]|
1|228|511|micrositetag|[blank]|
1|228|512|micrositetag|[blank]|
1|228|539|micrositetag|[blank]|
1|228|540|micrositetag|[blank]|
1|228|541|micrositetag|[blank]|
1|228|542|micrositetag|[blank]|
1|228|543|micrositetag|[blank]|
1|228|544|micrositetag|[blank]|
1|228|545|micrositetag|[blank]|
1|228|546|micrositetag|[blank]|
1|228|547|micrositetag|[blank]|
1|228|548|micrositetag|[blank]|
1|228|549|micrositetag|[blank]|
1|228|550|micrositetag|[blank]|
1|228|600|microsite|http://jobs.cintas.com/[Unique_ID]/job/|
1|228|601|microsite|http://jobs.cintas.com/[Unique_ID]/job/|
1|228|603|microsite|http://jobs.cintas.com/[Unique_ID]/job/|
1|228|605|microsite|http://jobs.cintas.com/[Unique_ID]/job/|
1|228|610|microsite|http://jobs.cintas.com/[Unique_ID]/job/|
1|228|612|microsite|http://jobs.cintas.com/[Unique_ID]/job/|
1|228|613|microsite|http://jobs.cintas.com/[Unique_ID]/job/|
1|228|614|microsite|http://jobs.cintas.com/[Unique_ID]/job/|
1|228|615|microsite|http://jobs.cintas.com/[Unique_ID]/job/|
1|228|616|micrositetag|[blank]|
1|228|619|microsite|http://jobs.cintas.com/[Unique_ID]/job/|
1|228|620|microsite|http://jobs.cintas.com/[Unique_ID]/job/|
1|228|1522|microsite|http://jobs.cintas.com/[Unique_ID]/job/|
1|228|1524|microsite|http://jobs.cintas.com/[Unique_ID]/job/|
1|228|1528|microsite|http://jobs.cintas.com/[Unique_ID]/job/|
1|228|1604|micrositetag|[blank]|
1|228|1611|micrositetag|[blank]|
1|228|1612|micrositetag|[blank]|
1|228|1613|micrositetag|[blank]|
1|235|0|microsite|http://hp.jobs/[Unique_ID]/job/|
1|235|10|micrositetag|[blank]|
1|235|11|micrositetag|[blank]|
1|235|78|micrositetag|[blank]|
1|235|86|micrositetag|[blank]|
1|235|88|micrositetag|[blank]|
1|235|89|micrositetag|[blank]|
1|235|90|micrositetag|[blank]|
1|235|91|micrositetag|[blank]|
1|235|92|micrositetag|[blank]|
1|235|93|micrositetag|[blank]|
1|235|94|micrositetag|[blank]|
1|235|99|micrositetag|[blank]|
1|235|307|micrositetag|[blank]|
1|235|503|micrositetag|[blank]|
1|235|504|micrositetag|[blank]|
1|235|505|micrositetag|[blank]|
1|235|506|micrositetag|[blank]|
1|235|507|micrositetag|[blank]|
1|235|508|micrositetag|[blank]|
1|235|509|micrositetag|[blank]|
1|235|510|micrositetag|[blank]|
1|235|511|micrositetag|[blank]|
1|235|512|micrositetag|[blank]|
1|235|539|micrositetag|[blank]|
1|235|540|micrositetag|[blank]|
1|235|541|micrositetag|[blank]|
1|235|542|micrositetag|[blank]|
1|235|543|micrositetag|[blank]|
1|235|544|micrositetag|[blank]|
1|235|545|micrositetag|[blank]|
1|235|546|micrositetag|[blank]|
1|235|547|micrositetag|[blank]|
1|235|548|micrositetag|[blank]|
1|235|549|micrositetag|[blank]|
1|235|550|micrositetag|[blank]|
1|235|616|micrositetag|[blank]|
1|235|1604|micrositetag|[blank]|
1|235|1611|micrositetag|[blank]|
1|235|1612|micrositetag|[blank]|
1|235|1613|micrositetag|[blank]|
1|236|0|microsite|http://ti.jobs/[Unique_ID]/job/|
1|236|2|microsite|http://ti.jobs/[Unique_ID]/job/|
1|236|4|microsite|http://ti.jobs/[Unique_ID]/job/|
1|236|5|microsite|http://ti.jobs/[Unique_ID]/job/|
1|236|6|microsite|http://ti.jobs/[Unique_ID]/job/|
1|236|7|microsite|http://ti.jobs/[Unique_ID]/job/|
1|236|10|micrositetag|[blank]|
1|236|11|micrositetag|[blank]|
1|236|13|microsite|http://ti.jobs/[Unique_ID]/job/|
1|236|14|microsite|http://ti.jobs/[Unique_ID]/job/|
1|236|78|micrositetag|[blank]|
1|236|86|micrositetag|[blank]|
1|236|88|micrositetag|[blank]|
1|236|89|micrositetag|[blank]|
1|236|90|micrositetag|[blank]|
1|236|91|micrositetag|[blank]|
1|236|92|micrositetag|[blank]|
1|236|93|micrositetag|[blank]|
1|236|94|micrositetag|[blank]|
1|236|99|micrositetag|[blank]|
1|236|107|microsite|http://ti.jobs/[Unique_ID]/job/|
1|236|130|microsite|http://ti.jobs/[Unique_ID]/job/|
1|236|131|microsite|http://ti.jobs/[Unique_ID]/job/|
1|236|132|microsite|http://ti.jobs/[Unique_ID]/job/|
1|236|133|microsite|http://ti.jobs/[Unique_ID]/job/|
1|236|134|microsite|http://ti.jobs/[Unique_ID]/job/|
1|236|135|microsite|http://ti.jobs/[Unique_ID]/job/|
1|236|136|microsite|http://ti.jobs/[Unique_ID]/job/|
1|236|137|microsite|http://ti.jobs/[Unique_ID]/job/|
1|236|138|microsite|http://ti.jobs/[Unique_ID]/job/|
1|236|139|microsite|http://ti.jobs/[Unique_ID]/job/|
1|236|140|microsite|http://ti.jobs/[Unique_ID]/job/|
1|236|141|microsite|http://ti.jobs/[Unique_ID]/job/|
1|236|142|microsite|http://ti.jobs/[Unique_ID]/job/|
1|236|143|microsite|http://ti.jobs/[Unique_ID]/job/|
1|236|144|microsite|http://ti.jobs/[Unique_ID]/job/|
1|236|145|microsite|http://ti.jobs/[Unique_ID]/job/|
1|236|146|microsite|http://ti.jobs/[Unique_ID]/job/|
1|236|147|microsite|http://ti.jobs/[Unique_ID]/job/|
1|236|149|microsite|http://ti.jobs/[Unique_ID]/job/|
1|236|150|microsite|http://ti.jobs/[Unique_ID]/job/|
1|236|151|microsite|http://ti.jobs/[Unique_ID]/job/|
1|236|152|microsite|http://ti.jobs/[Unique_ID]/job/|
1|236|154|microsite|http://ti.jobs/[Unique_ID]/job/|
1|236|155|microsite|http://ti.jobs/[Unique_ID]/job/|
1|236|156|microsite|http://ti.jobs/[Unique_ID]/job/|
1|236|157|microsite|http://ti.jobs/[Unique_ID]/job/|
1|236|158|microsite|http://ti.jobs/[Unique_ID]/job/|
1|236|159|microsite|http://ti.jobs/[Unique_ID]/job/|
1|236|160|microsite|http://ti.jobs/[Unique_ID]/job/|
1|236|162|microsite|http://ti.jobs/[Unique_ID]/job/|
1|236|163|microsite|http://ti.jobs/[Unique_ID]/job/|
1|236|164|microsite|http://ti.jobs/[Unique_ID]/job/|
1|236|165|microsite|http://ti.jobs/[Unique_ID]/job/|
1|236|166|microsite|http://ti.jobs/[Unique_ID]/job/|
1|236|167|microsite|http://ti.jobs/[Unique_ID]/job/|
1|236|168|microsite|http://ti.jobs/[Unique_ID]/job/|
1|236|169|microsite|http://ti.jobs/[Unique_ID]/job/|
1|236|170|microsite|http://ti.jobs/[Unique_ID]/job/|
1|236|171|microsite|http://ti.jobs/[Unique_ID]/job/|
1|236|172|microsite|http://ti.jobs/[Unique_ID]/job/|
1|236|173|microsite|http://ti.jobs/[Unique_ID]/job/|
1|236|174|microsite|http://ti.jobs/[Unique_ID]/job/|
1|236|175|microsite|http://ti.jobs/[Unique_ID]/job/|
1|236|176|microsite|http://ti.jobs/[Unique_ID]/job/|
1|236|177|microsite|http://ti.jobs/[Unique_ID]/job/|
1|236|178|microsite|http://ti.jobs/[Unique_ID]/job/|
1|236|179|microsite|http://ti.jobs/[Unique_ID]/job/|
1|236|180|microsite|http://ti.jobs/[Unique_ID]/job/|
1|236|201|microsite|http://ti.jobs/[Unique_ID]/job/|
1|236|209|microsite|http://ti.jobs/[Unique_ID]/job/|
1|236|218|microsite|http://ti.jobs/[Unique_ID]/job/|
1|236|265|microsite|http://ti.jobs/[Unique_ID]/job/|
1|236|274|microsite|http://ti.jobs/[Unique_ID]/job/|
1|236|294|microsite|http://ti.jobs/[Unique_ID]/job/|
1|236|307|micrositetag|[blank]|
1|236|500|microsite|http://ti.jobs/[Unique_ID]/job/|
1|236|503|micrositetag|[blank]|
1|236|504|micrositetag|[blank]|
1|236|505|micrositetag|[blank]|
1|236|506|micrositetag|[blank]|
1|236|507|micrositetag|[blank]|
1|236|508|micrositetag|[blank]|
1|236|509|micrositetag|[blank]|
1|236|510|micrositetag|[blank]|
1|236|511|micrositetag|[blank]|
1|236|512|micrositetag|[blank]|
1|236|539|micrositetag|[blank]|
1|236|540|micrositetag|[blank]|
1|236|541|micrositetag|[blank]|
1|236|542|micrositetag|[blank]|
1|236|543|micrositetag|[blank]|
1|236|544|micrositetag|[blank]|
1|236|545|micrositetag|[blank]|
1|236|546|micrositetag|[blank]|
1|236|547|micrositetag|[blank]|
1|236|548|micrositetag|[blank]|
1|236|549|micrositetag|[blank]|
1|236|550|micrositetag|[blank]|
1|236|600|microsite|http://ti.jobs/[Unique_ID]/job/|
1|236|601|microsite|http://ti.jobs/[Unique_ID]/job/|
1|236|603|microsite|http://ti.jobs/[Unique_ID]/job/|
1|236|605|microsite|http://ti.jobs/[Unique_ID]/job/|
1|236|610|microsite|http://ti.jobs/[Unique_ID]/job/|
1|236|612|microsite|http://ti.jobs/[Unique_ID]/job/|
1|236|613|microsite|http://ti.jobs/[Unique_ID]/job/|
1|236|614|microsite|http://ti.jobs/[Unique_ID]/job/|
1|236|615|microsite|http://ti.jobs/[Unique_ID]/job/|
1|236|616|micrositetag|[blank]|
1|236|619|microsite|http://ti.jobs/[Unique_ID]/job/|
1|236|620|microsite|http://ti.jobs/[Unique_ID]/job/|
1|236|1522|microsite|http://ti.jobs/[Unique_ID]/job/|
1|236|1524|microsite|http://ti.jobs/[Unique_ID]/job/|
1|236|1528|microsite|http://ti.jobs/[Unique_ID]/job/|
1|236|1547|microsite|http://ti.jobs/[Unique_ID]/job/|
1|236|1594|microsite|http://ti.jobs/[Unique_ID]/job/|
1|236|1604|micrositetag|[blank]|
1|236|1611|micrositetag|[blank]|
1|236|1612|micrositetag|[blank]|
1|236|1613|micrositetag|[blank]|
1|238|0|sourcecodetag|&utm_source=DirectEmployersAssociation|
1|238|11|sourcecodetag|&utm_source=Vetsuccess.gov|
1|238|209|sourcecodetag|&utm_source=DiversityWorking.com|
1|238|600|sourcecodetag|&utm_source=WomenforHire|
1|238|601|sourcecodetag|&utm_source=IMDiversity|
1|238|603|sourcecodetag|&utm_source=Disaboom|
1|238|605|sourcecodetag|&utm_source=TeachersofColor|
1|238|610|sourcecodetag|&utm_source=BlackPerspective|
1|238|612|sourcecodetag|&utm_source=Veteransenterprise.com|
1|238|613|sourcecodetag|&utm_source=SaveourVeterans|
1|238|614|sourcecodetag|&utm_source=HispanicToday|
1|238|615|sourcecodetag|&utm_source=wibi|
1|238|1524|sourcecodetag|&utm_source=RecruitMilitary|
1|238|1528|sourcecodetag|&utm_source=TheBlackCollegianOnline|
1|239|0|microsite|http://jobsus.deloitte.com/[Unique_ID]/job/|
1|239|10|micrositetag|[blank]|
1|239|11|micrositetag|[blank]|
1|239|78|micrositetag|[blank]|
1|239|86|micrositetag|[blank]|
1|239|88|micrositetag|[blank]|
1|239|89|micrositetag|[blank]|
1|239|90|micrositetag|[blank]|
1|239|91|micrositetag|[blank]|
1|239|92|micrositetag|[blank]|
1|239|93|micrositetag|[blank]|
1|239|94|micrositetag|[blank]|
1|239|99|micrositetag|[blank]|
1|239|201|microsite|http://jobsus.deloitte.com/[Unique_ID]/job/|
1|239|209|microsite|http://jobsus.deloitte.com/[Unique_ID]/job/|
1|239|218|microsite|http://jobsus.deloitte.com/[Unique_ID]/job/|
1|239|307|micrositetag|[blank]|
1|239|500|microsite|http://jobsus.deloitte.com/[Unique_ID]/job/|
1|239|503|micrositetag|[blank]|
1|239|504|micrositetag|[blank]|
1|239|505|micrositetag|[blank]|
1|239|506|micrositetag|[blank]|
1|239|507|micrositetag|[blank]|
1|239|508|micrositetag|[blank]|
